id,key,value,type
410698670,highway,traffic_signals,regular
410698697,highway,crossing,regular
410698697,crossing,zebra,regular
410776150,amenity,post_box,regular
411157195,name,7-Eleven,regular
411157195,shop,convenience,regular
411157195,operator,7-Eleven,regular
411157197,amenity,post_box,regular
411157199,name,Weinerschnitzel,regular
411157199,amenity,restaurant,regular
411157199,cuisine,hotdog,regular
411157203,name,Subway,regular
411157203,amenity,fast_food,regular
411157203,cuisine,sandwich,regular
411157203,operator,Subway,regular
411157205,amenity,fuel,regular
411157205,operator,Chevron,regular
411157207,amenity,waste_container,regular
411157208,amenity,bench,regular
411157210,odbl,clean,regular
411157210,amenity,emergency_phone,regular
411157210,emergency,phone,regular
411157212,amenity,waste_container,regular
411157214,amenity,bench,regular
411157215,amenity,vending_machine,regular
411157215,vending,excrement_bags,regular
411157215,none,yes,payment
411157260,traffic_calming,chicane,regular
411157263,barrier,gate,regular
411157278,noexit,yes,regular
411162115,odbl,clean,regular
411162115,amenity,emergency_phone,regular
411162115,emergency,phone,regular
411162119,amenity,vending_machine,regular
411162119,vending,excrement_bags,regular
411162119,none,yes,payment
411162121,amenity,waste_container,regular
411179368,access,permissive,regular
411179368,barrier,gate,regular
411179368,calming,bumps,regular
411179388,access,permissive,regular
411179388,barrier,gate,regular
411179388,calming,bumps,regular
411661484,highway,turning_circle,regular
411911690,highway,bus_stop,regular
411913082,name,Rosy's At The Beach,regular
411913082,phone,+1 408-778-0551,regular
411913082,amenity,restaurant,regular
411913082,website,http://www.rosysatthebeach.com/,regular
411913082,city,Morgan Hill,addr
411913082,state,CA,addr
411913082,county,Santa Clara,addr
411913082,street,Monterey Street,addr
411913082,postcode,95037,addr
411913082,housenumber,17320,addr
411913121,name,Jesus Mexican Restaurant,regular
411913121,amenity,restaurant,regular
412299224,ref,10,regular
412299224,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightysouth.pdf,regular
412299224,exit_to,Scott Creek Road;Warm Springs District,regular
412299224,highway,motorway_junction,regular
412300582,highway,turning_circle,regular
412327928,highway,turning_circle,regular
412696620,source,Yahoo,regular
412696620,highway,turning_circle,regular
412696624,source,Tiger2009;Yahoo,regular
412696624,STATEFP,06,regular
412696624,highway,turning_circle,regular
412696624,COUNTYFP,085,regular
412696624,MTFCC,C3061,Tiger
412696628,source,Yahoo,regular
412696628,highway,turning_circle,regular
412696632,source,Yahoo,regular
412696632,highway,turning_circle,regular
412696634,highway,turning_circle,regular
412696637,source,Yahoo,regular
412696637,highway,turning_circle,regular
412696657,source,Yahoo,regular
412696657,highway,turning_circle,regular
412696661,source,Yahoo,regular
412696661,highway,turning_circle,regular
412696664,source,Yahoo,regular
412696664,highway,turning_circle,regular
412696666,highway,turning_circle,regular
412696668,source,Yahoo,regular
412696668,highway,turning_circle,regular
412696684,source,Yahoo,regular
412696684,highway,turning_circle,regular
412696690,source,Yahoo,regular
412696690,highway,turning_circle,regular
412696692,source,Yahoo,regular
412696692,highway,turning_circle,regular
412696695,highway,turning_circle,regular
412696696,source,Yahoo,regular
412696696,highway,turning_circle,regular
412696700,highway,turning_circle,regular
412696701,source,Yahoo,regular
412696701,highway,turning_circle,regular
412726126,highway,turning_circle,regular
412726139,highway,turning_circle,regular
412726692,highway,turning_circle,regular
412726842,highway,turning_circle,regular
412726857,highway,turning_circle,regular
412726876,highway,turning_circle,regular
412839715,source,Yahoo,regular
412839715,highway,traffic_signals,regular
412839719,source,Yahoo,regular
412839719,highway,turning_circle,regular
412839723,highway,turning_circle,regular
412839727,source,Yahoo,regular
412839727,highway,turning_circle,regular
412839728,highway,turning_circle,regular
412839731,highway,turning_circle,regular
412839734,source,Yahoo,regular
412839734,highway,turning_circle,regular
412839854,highway,turning_circle,regular
412839931,highway,turning_circle,regular
412839959,highway,turning_circle,regular
412839966,highway,turning_circle,regular
412840019,highway,turning_circle,regular
412840060,highway,turning_circle,regular
412840072,highway,turning_circle,regular
412840094,highway,turning_circle,regular
412840097,highway,turning_circle,regular
412840146,highway,turning_circle,regular
412840148,highway,turning_circle,regular
412840153,highway,turning_circle,regular
412844116,source,Yahoo,regular
412844116,highway,turning_circle,regular
412844142,source,Yahoo,regular
412844142,highway,turning_circle,regular
412844155,noexit,yes,regular
412844207,highway,turning_circle,regular
412844243,source,Yahoo,regular
412844243,highway,turning_circle,regular
412844249,source,Yahoo,regular
412844249,highway,turning_circle,regular
412844472,noexit,yes,regular
412844493,noexit,yes,regular
412844510,noexit,yes,regular
412849405,highway,turning_circle,regular
412849407,highway,turning_circle,regular
412849517,noexit,yes,regular
412849522,noexit,yes,regular
412849531,source,Yahoo,regular
412849531,highway,turning_circle,regular
412849552,highway,turning_circle,regular
412849558,highway,turning_circle,regular
412849570,source,Yahoo,regular
412849570,highway,turning_circle,regular
412849577,highway,turning_circle,regular
412849585,highway,turning_circle,regular
412853911,highway,turning_circle,regular
412874093,highway,turning_circle,regular
412878559,highway,turning_circle,regular
412878580,highway,turning_circle,regular
412878585,highway,turning_circle,regular
412878590,highway,turning_circle,regular
412878591,highway,turning_circle,regular
412878594,highway,turning_circle,regular
413746545,name,Summit,regular
413746545,place,village,regular
413763861,foot,yes,regular
413763861,barrier,gate,regular
413763861,bicycle,yes,regular
413763862,foot,yes,regular
413763862,barrier,gate,regular
413763862,bicycle,yes,regular
416003767,name,Walnut Rest Area,regular
416003767,tourism,picnic_site,regular
416004317,amenity,toilets,regular
416004913,amenity,telephone,regular
416006571,amenity,telephone,regular
416006572,tourism,information,regular
416013029,fee,no,regular
416013029,amenity,toilets,regular
416013029,wheelchair,no,regular
416180778,name,US Bank,regular
416180778,amenity,bank,regular
416183114,name,AMC 14,regular
416183114,amenity,cinema,regular
416183561,name,Lucky,regular
416183561,shop,supermarket,regular
416183575,name,Office Max,regular
416183575,shop,office,regular
416183593,name,REI,regular
416183593,shop,sports,regular
416183850,name,Le Boulanger,regular
416183850,amenity,fast_food,regular
416183850,cuisine,sandwich,regular
416183850,operator,Le Boulanger,regular
416183851,amenity,fast_food,regular
416183851,cuisine,chinese,regular
416183851,operator,Panda Express,regular
416183900,name,Mimi's Cafe,regular
416183900,amenity,restaurant,regular
416183900,cuisine,american,regular
416183907,name,Jamba Juice,regular
416183907,amenity,fast_food,regular
416183907,cuisine,juice,regular
416183908,name,Vaquero's,regular
416183908,amenity,restaurant,regular
416183908,cuisine,steak_house,regular
416183982,name,Red Robin,regular
416183982,amenity,restaurant,regular
416183982,cuisine,burger,regular
416183982,operator,Red Robin,regular
416184593,name,Beacon,regular
416184593,amenity,fuel,regular
416184594,name,Checkers,regular
416184594,amenity,restaurant,regular
416184595,name,USA Gasoline,regular
416184595,amenity,fuel,regular
416184596,name,Larkspur Landing Campbell,regular
416184596,tourism,hotel,regular
416184652,amenity,fast_food,regular
416184652,operator,Jack in the Box,regular
416184653,amenity,post_office,regular
416523054,traffic_calming,hump,regular
417668165,highway,mini_roundabout,regular
417727995,highway,mini_roundabout,regular
417747671,highway,traffic_signals,regular
417747673,highway,crossing,regular
417747673,crossing,zebra,regular
417748126,highway,crossing,regular
417748126,crossing,zebra,regular
417962580,name,Eucalyptus Rest Area,regular
417962580,tourism,picnic_site,regular
417964415,name,Sycamore Rest Area,regular
417964415,tourism,picnic_site,regular
417966836,amenity,telephone,regular
417968596,name,Coyote Ranch,regular
417968596,tourism,picnic_site,regular
417969460,amenity,parking,regular
417969896,amenity,telephone,regular
417972356,amenity,parking,regular
418011559,highway,crossing,regular
418011571,highway,crossing,regular
418014253,noexit,yes,regular
418515482,highway,turning_circle,regular
418515543,source,Tiger2009,regular
418515543,STATEFP,06,regular
418515543,highway,turning_circle,regular
418515543,COUNTYFP,085,regular
418515543,MTFCC,C3061,Tiger
418815439,name,Chevron,regular
418815439,amenity,fuel,regular
418816687,name,76,regular
418816687,amenity,fuel,regular
418817271,name,McDonald's,regular
418817271,amenity,fast_food,regular
418817271,cuisine,burger,regular
418817271,website,http://www.mcdonalds.com/,regular
418817329,name,24 Hour Fitness,regular
418817329,shop,health,regular
418880430,highway,turning_circle,regular
418895700,highway,turning_circle,regular
418895806,highway,mini_roundabout,regular
418895813,highway,turning_circle,regular
418896041,highway,turning_circle,regular
418903285,highway,turning_circle,regular
418919752,barrier,gate,regular
418920522,highway,turning_circle,regular
418932325,highway,turning_circle,regular
418946591,highway,turning_circle,regular
420450982,fee,no,regular
420450982,amenity,toilets,regular
424922791,city,san jose,addr
424922791,street,Chicory Court,addr
424922791,postcode,95120,addr
424922791,housenumber,1118,addr
424922791,interpolation,even,addr
427492828,highway,turning_circle,regular
427612638,highway,crossing,regular
427612641,railway,crossing,regular
427632661,highway,mini_roundabout,regular
428208391,name,Jamba Juice,regular
428208391,phone,4084507990,regular
428208391,amenity,fast_food,regular
428208391,cuisine,juice,regular
428208391,website,http://www.jambajuice.com/,regular
428208391,housenumber,3119,addr
428208392,phone,4087271419,regular
428208392,amenity,cafe,regular
428208392,website,http://www.starbucks.com/,regular
428208392,operator,Starbucks,regular
428208392,housenumber,3113,addr
428625516,name,Orchard Supply Hardware,regular
428625516,shop,doityourself,regular
428627314,name,Kragen Autoparts,regular
428627314,shop,car_parts,regular
428749939,highway,turning_circle,regular
428750047,ref,6,regular
428750047,name,Fry's Electronics,regular
428750047,shop,electronics,regular
428750047,phone,+1 (408) 364-3700,regular
428750047,website,http://www.frys.com,regular
428750047,street,East Hamilton Avenue,addr
428750047,postcode,95008,addr
428750047,housenumber,600,addr
428750660,highway,turning_circle,regular
428750664,highway,turning_circle,regular
428750867,highway,turning_circle,regular
428750884,highway,turning_circle,regular
428750889,highway,turning_circle,regular
428754545,highway,turning_circle,regular
429184954,name,Peet's Coffee,regular
429184954,amenity,cafe,regular
429184954,cuisine,coffee_shop,regular
429184954,operator,Peet's Coffee and Tea,regular
429184956,name,Noah's Bagels,regular
429184956,amenity,fast_food,regular
429184956,cuisine,bagel,regular
429184957,name,Jack in the Box,regular
429184957,amenity,fast_food,regular
429184957,cuisine,burger,regular
429184957,operator,Jack in the Box,regular
429185730,name,McDonald's,regular
429185730,amenity,fast_food,regular
429185730,cuisine,burger,regular
429185730,website,http://www.mcdonalds.com/,regular
429186718,name,BevMo,regular
429186718,shop,alcohol,regular
429187144,name,Trader Joe's,regular
429187144,shop,supermarket,regular
429187144,operator,Trader Joe's,regular
429405908,leisure,playground,regular
429406172,sport,basketball,regular
429406173,tourism,picnic_site,regular
429406173,fireplace,yes,regular
429406186,tourism,picnic_site,regular
429406186,fireplace,yes,regular
429406276,sport,bowls,regular
431708541,highway,crossing,regular
431708541,crossing,zebra,regular
431708805,highway,turning_circle,regular
431715834,railway,level_crossing,regular
431730673,highway,crossing,regular
431730673,crossing,zebra,regular
431731455,highway,crossing,regular
431731455,crossing,zebra,regular
431731901,highway,turning_circle,regular
431740068,highway,turning_circle,regular
431742275,highway,turning_circle,regular
431748391,highway,turning_circle,regular
431753011,highway,turning_circle,regular
431772824,highway,turning_circle,regular
431774273,highway,turning_circle,regular
431792310,railway,level_crossing,regular
431797590,foot,yes,regular
431797590,barrier,gate,regular
431797590,bicycle,yes,regular
431797590,motorcar,yes,regular
431797590,motorcycle,yes,regular
431797593,foot,yes,regular
431797593,barrier,gate,regular
431797593,bicycle,yes,regular
431797593,motorcar,yes,regular
